relatedClaimNumberText,officeActionDate,createUserIdentifier,applicantCitedExaminerReferenceIndicator,kindCode,nplIndicator,workGroupNumber,patentApplicationNumber,officeActionCategory,inventorNameText,groupArtUnitNumber,qualitySummaryText,createDateTime,techCenter,citedDocumentIdentifier,countryCode,passageLocationText,obsoleteDocumentIdentifier,id,citationCategoryCode,examinerCitedReferenceIndicator,publicationNumber
16-18,2020-11-17,ETL_SYS,False,A1,False,2170,16307416,CTFR,Anderson; Russell Wayne,2176,AOK,2025-01-13 14:32:11,2100,US 20090132347 A1,US,"['c. 103|section 102|claim 1, 6, 9 and 13|claims 2-5, 7, 8, 12 and 15|claim 4|claims 10-11|claim 8|claims 19-20|claim 20|claims 16-18|claim 3|claim 6|claim 11|claim 10|claim 2|claim 15|claim 18|claim 9|claim 13|claim 1|claim 5|claim 7']",KHGDABMBDFLYX11,1a4dd466354a84252a6ea0587ea13fc5,X,True,20090132347
1-20,2022-03-28,ETL_SYS,False,A1,False,2140,16383365,CTNF,Barzegar; Alireza Shabani,2147,AOK,2025-01-13 14:32:11,2100,US 20180336299 A1,US,['c. 102|section 102|f.2d|claim 18|claims 1-20|c. 103|f.3d|claim 16|claims 1 and 16|c. 101|claim 10|claim 20|claim 11|claim 13|claim 15|claim 17|claim 19|claim 1|claim: (1)|claim 5|claim 4|claim 8|claim 3|claim 7|claim 9|claim 2|claim 6|c. 102|section 102|f.2d|claim 18|claims 1-20|c. 103|f.3d|claim 16|claims 1 and 16|c. 101|claim 10|claim 20|claim 11|claim 13|claim 15|claim 17|claim 1|claim: (1)|claim 5|claim 4|claim 8|claim 3|claim 7|claim 9|claim 2|claim 6'],L154DI4DGREENX4,0022b34db8e7dafabed53e602553b443,Y,True,20180336299
14-15,2020-05-18,ETL_SYS,False,A1,False,2190,16382681,CTNF,NAGAO; Masafumi,2199,AOK,2025-01-13 14:32:11,2100,US 20140189674 A1,US,['c. 102a1|figure 4|figures 3 and 9|claim 4|claims 13 and 16-20|c. 103|figure 5c|claim 1|claims 6-8|claim 6|claims 14-15|claim 5|claims 9-12|claim 8|claim 7|claim 2|claim 3|claim 9'],KA7DXSLHRXEAPX5,349941beabb7a6593a38479ebe5ca695,Y,True,20140189674
14-15,2020-05-18,ETL_SYS,False,A1,False,2190,16382681,CTNF,"Brannock, Kirk D.",2199,AOK,2025-01-13 14:32:11,2100,US 20030066062 A1,US,['c. 102a1|figure 4|figures 3 and 9|claim 4|claims 13 and 16-20|c. 103|figure 5c|claim 1|claims 6-8|claim 6|claims 14-15|claim 5|claims 9-12|claim 8|claim 7|claim 2|claim 3|claim 9'],KA7DXSLHRXEAPX5,c89bb3c9b56bf8e4739f544371fca8fc,Y,True,20030066062
"6-13,16-20",2020-05-18,ETL_SYS,False,A1,False,2190,16382681,CTNF,NAGAO; Masafumi,2199,AOK,2025-01-13 14:32:11,2100,US 20140189674 A1,US,['c. 102a1|figure 4|figures 3 and 9|claim 4|claims 13 and 16-20|c. 103|figure 5c|claim 1|claims 6-8|claim 6|claims 14-15|claim 5|claims 9-12|claim 8|claim 7|claim 2|claim 3|claim 9'],KA7DXSLHRXEAPX5,2976aef5776b0fd2f173403acb5b98ba,Y,True,20140189674
"6-13,16-20",2020-05-18,ETL_SYS,False,A1,False,2190,16382681,CTNF,Subramanian; Yugender P.,2199,AOK,2025-01-13 14:32:11,2100,US 20180307479 A1,US,['c. 102a1|figure 4|figures 3 and 9|claim 4|claims 13 and 16-20|c. 103|figure 5c|claim 1|claims 6-8|claim 6|claims 14-15|claim 5|claims 9-12|claim 8|claim 7|claim 2|claim 3|claim 9'],KA7DXSLHRXEAPX5,25a33c200dce5ccf589487dc75e87219,Y,True,20180307479
14-15,2020-05-18,ETL_SYS,False,B2,False,2190,16382681,CTNF,McGrew; Richard A.,2199,AOK,2025-01-13 14:32:11,2100,US 7155560 B2,US,['c. 102a1|figure 4|figures 3 and 9|claim 4|claims 13 and 16-20|c. 103|figure 5c|claim 1|claims 6-8|claim 6|claims 14-15|claim 5|claims 9-12|claim 8|claim 7|claim 2|claim 3|claim 9'],KA7DXSLHRXEAPX5,e77ba26af33846cc7bf55e60974dde8e,Y,True,7155560
2-3,2020-05-18,ETL_SYS,False,A1,False,2190,16382681,CTNF,NAGAO; Masafumi,2199,AOK,2025-01-13 14:32:11,2100,US 20140189674 A1,US,['c. 102a1|figure 4|figures 3 and 9|claim 4|claims 13 and 16-20|c. 103|figure 5c|claim 1|claims 6-8|claim 6|claims 14-15|claim 5|claims 9-12|claim 8|claim 7|claim 2|claim 3|claim 9'],KA7DXSLHRXEAPX5,740d80b5e89498747e1ce1c57888ca91,Y,True,20140189674
17-18,2022-10-05,ETL_SYS,False,,True,2190,17364937,CTNF,,2195,#6: NPL was used in the rejection,2025-01-13 14:32:11,2100,,,"['c. 103|claim 1|claims 17 and 18|c. 103|claim 15|claim 1|c. 103|claims 1-7, 10-14|paragraph 15|p1|pg. 4|col. 22|c. 103|line 2|lines 49-51|fig. 14|claim 9|claims 1, 19|p2|col. 25|c. 112|lines 38-41|fig. 9|claim 18|claims 1-7, 10-14|p3|col. 23|lines 9-25|claim 17|claims 16 and 17|col. 26|lines 35-38|claim 12|claims 2-18|col. 13|lines 39-41|claim 11|claims 8 and 9|col. 3|lines 7-17|claim 10|claims 1-20|col. 1|lines 23-25|claim 1)|claims 17 and 18|col. 24|lines 10-21|claim 3|lines 20-21|claim 2|lines 10-17|claim 4|lines 49-54|claim 19|lines 23-26|claim 1|lines 13-15|claim 7|lines 48-52|claim 5|lines 60-62|claim 8|lines 22-26|claim 6|lines 1-39|lines 50-62|lines 30-39|lines 51-52|lines 61-64|lines 3-11']",L8TEZY6ZXBLUEX2,45b6f9725a4147df73f640a74ad443a4,Y,True,
16,2022-10-05,ETL_SYS,False,,True,2190,17364937,CTNF,,2195,#6: NPL was used in the rejection,2025-01-13 14:32:11,2100,,,"['c. 103|claim 1|claims 17 and 18|c. 103|claim 15|claim 1|c. 103|claims 1-7, 10-14|paragraph 15|p1|pg. 4|col. 22|c. 103|line 2|lines 49-51|fig. 14|claim 9|claims 1, 19|p2|col. 25|c. 112|lines 38-41|fig. 9|claim 18|claims 1-7, 10-14|p3|col. 23|lines 9-25|claim 17|claims 16 and 17|col. 26|lines 35-38|claim 12|claims 2-18|col. 13|lines 39-41|claim 11|claims 8 and 9|col. 3|lines 7-17|claim 10|claims 1-20|col. 1|lines 23-25|claim 1)|claims 17 and 18|col. 24|lines 10-21|claim 3|lines 20-21|claim 2|lines 10-17|claim 4|lines 49-54|claim 19|lines 23-26|claim 1|lines 13-15|claim 7|lines 48-52|claim 5|lines 60-62|claim 8|lines 22-26|claim 6|lines 1-39|lines 50-62|lines 30-39|lines 51-52|lines 61-64|lines 3-11']",L8TEZY6ZXBLUEX2,0d2651501e50769569d4d396795dfaf6,Y,True,
8-9,2022-10-05,ETL_SYS,False,,True,2190,17364937,CTNF,,2195,#6: NPL was used in the rejection,2025-01-13 14:32:11,2100,,,"['c. 103|claim 1|claims 17 and 18|c. 103|claim 15|claim 1|c. 103|claims 1-7, 10-14|paragraph 15|p1|pg. 4|col. 22|c. 103|line 2|lines 49-51|fig. 14|claim 9|claims 1, 19|p2|col. 25|c. 112|lines 38-41|fig. 9|claim 18|claims 1-7, 10-14|p3|col. 23|lines 9-25|claim 17|claims 16 and 17|col. 26|lines 35-38|claim 12|claims 2-18|col. 13|lines 39-41|claim 11|claims 8 and 9|col. 3|lines 7-17|claim 10|claims 1-20|col. 1|lines 23-25|claim 1)|claims 17 and 18|col. 24|lines 10-21|claim 3|lines 20-21|claim 2|lines 10-17|claim 4|lines 49-54|claim 19|lines 23-26|claim 1|lines 13-15|claim 7|lines 48-52|claim 5|lines 60-62|claim 8|lines 22-26|claim 6|lines 1-39|lines 50-62|lines 30-39|lines 51-52|lines 61-64|lines 3-11']",L8TEZY6ZXBLUEX2,367c848da5becfbcbe157a2407d41395,Y,True,
"1-7,10-14,19-20",2022-10-05,ETL_SYS,False,,True,2190,17364937,CTNF,,2195,#6: NPL was used in the rejection,2025-01-13 14:32:11,2100,,,"['c. 103|claim 1|claims 17 and 18|c. 103|claim 15|claim 1|c. 103|claims 1-7, 10-14|paragraph 15|p1|pg. 4|col. 22|c. 103|line 2|lines 49-51|fig. 14|claim 9|claims 1, 19|p2|col. 25|c. 112|lines 38-41|fig. 9|claim 18|claims 1-7, 10-14|p3|col. 23|lines 9-25|claim 17|claims 16 and 17|col. 26|lines 35-38|claim 12|claims 2-18|col. 13|lines 39-41|claim 11|claims 8 and 9|col. 3|lines 7-17|claim 10|claims 1-20|col. 1|lines 23-25|claim 1)|claims 17 and 18|col. 24|lines 10-21|claim 3|lines 20-21|claim 2|lines 10-17|claim 4|lines 49-54|claim 19|lines 23-26|claim 1|lines 13-15|claim 7|lines 48-52|claim 5|lines 60-62|claim 8|lines 22-26|claim 6|lines 1-39|lines 50-62|lines 30-39|lines 51-52|lines 61-64|lines 3-11']",L8TEZY6ZXBLUEX2,b1d62869eee1461c1f95b662e978d9e3,Y,True,
5,2024-06-18,ETL_SYS,False,A1,False,2130,18124411,CTNF,AMMARI; Ramzi,2138,AOK,2025-01-13 14:32:11,2100,US 20230024949 A1,US,"['c. 103|section 59)|lin: [0016], [0033]|fig. 1|claim 9|claims 1-20|section 102|lin [0033], [0016])|fig. 3|claim 19|claims 1, 4, 6, 8 and 10-13|section 59|fig. 2|claim 14|claims 20|fig. 5|claim 1|claims 2|fig. 6|claim 20|claims 9|claim 8|claims 3|claim 6|claims 18|claim 2|claims 15|claim 3|claims 5|claim 5|claims 7, 14, 16-17 and 19|claim 7|claim 4']",LXF2GZ6KXBLUEX9,cacb91c5396f94d1fef7bf0e6e7feb6b,Y,True,20230024949
2,2024-06-18,ETL_SYS,False,A1,False,2130,18124411,CTNF,Choe; Hyeok Jun,2138,AOK,2025-01-13 14:32:11,2100,US 20220100669 A1,US,"['c. 103|section 59)|lin: [0016], [0033]|fig. 1|claim 9|claims 1-20|section 102|lin [0033], [0016])|fig. 3|claim 19|claims 1, 4, 6, 8 and 10-13|section 59|fig. 2|claim 14|claims 20|fig. 5|claim 1|claims 2|fig. 6|claim 20|claims 9|claim 8|claims 3|claim 6|claims 18|claim 2|claims 15|claim 3|claims 5|claim 5|claims 7, 14, 16-17 and 19|claim 7|claim 4']",LXF2GZ6KXBLUEX9,baefb5ea97e83fef0e484dbe0d437276,Y,True,20220100669
18,2024-06-18,ETL_SYS,False,,False,2130,18124411,CTNF,"PAWLOWSKI, J. THOMAS",2138,AOK,2025-01-13 14:32:11,2100,TW-I590059-B,TW,"['c. 103|section 59)|lin: [0016], [0033]|fig. 1|claim 9|claims 1-20|section 102|lin [0033], [0016])|fig. 3|claim 19|claims 1, 4, 6, 8 and 10-13|section 59|fig. 2|claim 14|claims 20|fig. 5|claim 1|claims 2|fig. 6|claim 20|claims 9|claim 8|claims 3|claim 6|claims 18|claim 2|claims 15|claim 3|claims 5|claim 5|claims 7, 14, 16-17 and 19|claim 7|claim 4']",LXF2GZ6KXBLUEX9,94b5dd097032d4e21955bc4a76f26047,Y,True,590059
"4-5,10-11,16-17",2024-11-20,ETL_SYS,False,A1,False,2190,17584735,CTFR,CHAGANTI; Ravikanth,2199,AOK,2025-01-13 14:32:11,2100,US 20180232256 A1,US,"['paragraph 0026|par. 0037)|c. 102 and 103|section 102|f.3d|claim 19|claims 5, 11|par. 0045-0046)|c 101|claims 3, 9|par. 0032)|c. 103|claims 1-19|par. 0011|c. 101|claims 1, 7|par. 0025)|claims 1-18|par. 0026)|claims 2, 8|par. 0035)|claims 2-6, 8-12|par. 0024 and 0026|claims 2, 3, 8, 9, 14|par. 0005)|claims 4, 5, 10, 11, 16|par. 0048)|claims 6, 12|par. 0045)|claims 4, 10|par. 0026-0029)|par. 0023, 0025, 0027-0029 and 0116)|par. 0010)|par. 0030)']",M3PXZM1GWFYGX57,dd7c1735922ffb26e76d4a317c825fb6,X,True,20180232256
"6,12,18",2024-11-20,ETL_SYS,False,A1,False,2190,17584735,CTFR,Jhoney; Albee,2199,AOK,2025-01-13 14:32:11,2100,US 20120110448 A1,US,"['paragraph 0026|par. 0037)|c. 102 and 103|section 102|f.3d|claim 19|claims 5, 11|par. 0045-0046)|c 101|claims 3, 9|par. 0032)|c. 103|claims 1-19|par. 0011|c. 101|claims 1, 7|par. 0025)|claims 1-18|par. 0026)|claims 2, 8|par. 0035)|claims 2-6, 8-12|par. 0024 and 0026|claims 2, 3, 8, 9, 14|par. 0005)|claims 4, 5, 10, 11, 16|par. 0048)|claims 6, 12|par. 0045)|claims 4, 10|par. 0026-0029)|par. 0023, 0025, 0027-0029 and 0116)|par. 0010)|par. 0030)']",M3PXZM1GWFYGX57,f6b402d50f996454692ced517c05be16,X,True,20120110448
1-19,2024-11-20,ETL_SYS,False,,False,2190,17584735,CTFR,,2199,AOK,2025-01-13 14:32:11,2100,,,"['paragraph 0026|par. 0037)|c. 102 and 103|section 102|f.3d|claim 19|claims 5, 11|par. 0045-0046)|c 101|claims 3, 9|par. 0032)|c. 103|claims 1-19|par. 0011|c. 101|claims 1, 7|par. 0025)|claims 1-18|par. 0026)|claims 2, 8|par. 0035)|claims 2-6, 8-12|par. 0024 and 0026|claims 2, 3, 8, 9, 14|par. 0005)|claims 4, 5, 10, 11, 16|par. 0048)|claims 6, 12|par. 0045)|claims 4, 10|par. 0026-0029)|par. 0023, 0025, 0027-0029 and 0116)|par. 0010)|par. 0030)']",M3PXZM1GWFYGX57,8223f5be139c63dd0a2a138f1e5259aa,X,False,
19,2024-11-20,ETL_SYS,False,A1,False,2190,17584735,CTFR,Wang; Yong,2199,AOK,2025-01-13 14:32:11,2100,US 20200195607 A1,US,"['paragraph 0026|par. 0037)|c. 102 and 103|section 102|f.3d|claim 19|claims 5, 11|par. 0045-0046)|c 101|claims 3, 9|par. 0032)|c. 103|claims 1-19|par. 0011|c. 101|claims 1, 7|par. 0025)|claims 1-18|par. 0026)|claims 2, 8|par. 0035)|claims 2-6, 8-12|par. 0024 and 0026|claims 2, 3, 8, 9, 14|par. 0005)|claims 4, 5, 10, 11, 16|par. 0048)|claims 6, 12|par. 0045)|claims 4, 10|par. 0026-0029)|par. 0023, 0025, 0027-0029 and 0116)|par. 0010)|par. 0030)']",M3PXZM1GWFYGX57,028896e3b5683a9df71311d35af576e5,Y,True,20200195607
19,2024-11-20,ETL_SYS,False,A1,False,2190,17584735,CTFR,Barrett; Robert,2199,AOK,2025-01-13 14:32:11,2100,US 20170006576 A1,US,"['paragraph 0026|par. 0037)|c. 102 and 103|section 102|f.3d|claim 19|claims 5, 11|par. 0045-0046)|c 101|claims 3, 9|par. 0032)|c. 103|claims 1-19|par. 0011|c. 101|claims 1, 7|par. 0025)|claims 1-18|par. 0026)|claims 2, 8|par. 0035)|claims 2-6, 8-12|par. 0024 and 0026|claims 2, 3, 8, 9, 14|par. 0005)|claims 4, 5, 10, 11, 16|par. 0048)|claims 6, 12|par. 0045)|claims 4, 10|par. 0026-0029)|par. 0023, 0025, 0027-0029 and 0116)|par. 0010)|par. 0030)']",M3PXZM1GWFYGX57,638bdd571d786160715ac0bba76f95ec,Y,True,20170006576
"1,5,18",2024-02-01,ETL_SYS,False,A1,False,2170,17449107,CTNF,HSU; BO-JUNE,2173,AOK,2025-01-13 14:32:11,2100,US 20120265779 A1,US,"['para 0073-0076|c. 102|section 151|fig 5|figs 2f|claim 3|claims 1-4, 13-14, 16-17, 22-23, 25|para 0071-0076|c. 103|section 122|fig 2f|figs 2h|claim 1|claims 6-12, 15, 19-21, 24|para 0076|section 102|fig 2e|claim 4|claims 13, 22|para 0070|fig 2n|claim 23|claims 16 and 22|para 0069|claim 22|claims 5, 18|para 0071|claim 5|claims 1, 16, 25|para 0073-0079|claim 2']",LS0HC6G6GREENX7,63464dc8034152a237726b9e545e50b7,Y,True,20120265779
1-25,2024-02-01,ETL_SYS,False,,False,2170,17449107,CTNF,,2173,AOK,2025-01-13 14:32:11,2100,,,"['para 0073-0076|c. 102|section 151|fig 5|figs 2f|claim 3|claims 1-4, 13-14, 16-17, 22-23, 25|para 0071-0076|c. 103|section 122|fig 2f|figs 2h|claim 1|claims 6-12, 15, 19-21, 24|para 0076|section 102|fig 2e|claim 4|claims 13, 22|para 0070|fig 2n|claim 23|claims 16 and 22|para 0069|claim 22|claims 5, 18|para 0071|claim 5|claims 1, 16, 25|para 0073-0079|claim 2']",LS0HC6G6GREENX7,8bb2d12c7ba209541fbc8d02e094e8ac,X,False,
"1-2,4,6-8,10,12,14-15,17,19-21,23-24",2020-07-13,ETL_SYS,False,A1,False,2150,15645582,CTNF,"Ukrainczyk, Igor",2159,AOK,2025-01-13 14:32:11,2100,US 20020022956 A1,US,,KCESEWX4RXEAPX1,92b99e01cd5e2cb837c0b3284a3dcfa6,Y,True,20020022956
22,2020-07-13,ETL_SYS,False,A1,False,2150,15645582,CTNF,Kretz; Donald R.,2159,AOK,2025-01-13 14:32:11,2100,US 20130054621 A1,US,,KCESEWX4RXEAPX1,d748be9d80f01d445e775a776bacfaec,Y,True,20130054621
1-10,2024-05-17,ETL_SYS,False,,False,2140,17473547,CTFR,,2146,AOK,2025-01-13 14:32:11,2100,,,"['paragraph 145|col. 6|c. 101|section 102|lines 46|figure 2|claim 8|claims 1|paragraph 3|col. 9|c. 103|lines 15 - 28|figure 1|claim 4|claims 6|paragraph 64|col. 20|lines 45|figure 9|claim 3|claims 3 and 5|paragraph 2 - 3)|col. 21|figure 4|claim 6|claims 2 and 4|col. 19|figure 5|claim 7|claims 8, 9|col. 14|claim 1|col. 4|claim 2|col. 16|claim 5|col 16|claim 9|col. 8']",LW84DYCUGREENX4,3ee3c40f7d080064da7cebc78cbd8380,X,False,
"1,3,5,8-10",2024-05-17,ETL_SYS,False,A1,False,2140,17473547,CTFR,Blevins; Terrence L.,2146,AOK,2025-01-13 14:32:11,2100,US 20070168057 A1,US,"['paragraph 145|col. 6|c. 101|section 102|lines 46|figure 2|claim 8|claims 1|paragraph 3|col. 9|c. 103|lines 15 - 28|figure 1|claim 4|claims 6|paragraph 64|col. 20|lines 45|figure 9|claim 3|claims 3 and 5|paragraph 2 - 3)|col. 21|figure 4|claim 6|claims 2 and 4|col. 19|figure 5|claim 7|claims 8, 9|col. 14|claim 1|col. 4|claim 2|col. 16|claim 5|col 16|claim 9|col. 8']",LW84DYCUGREENX4,730b2ec1c2bfe071742e3d87f22a4540,X,True,20070168057
"1,3,5,8-10",2024-05-17,ETL_SYS,False,,False,2140,17473547,CTFR,,2146,AOK,2025-01-13 14:32:11,2100,,,"['paragraph 145|col. 6|c. 101|section 102|lines 46|figure 2|claim 8|claims 1|paragraph 3|col. 9|c. 103|lines 15 - 28|figure 1|claim 4|claims 6|paragraph 64|col. 20|lines 45|figure 9|claim 3|claims 3 and 5|paragraph 2 - 3)|col. 21|figure 4|claim 6|claims 2 and 4|col. 19|figure 5|claim 7|claims 8, 9|col. 14|claim 1|col. 4|claim 2|col. 16|claim 5|col 16|claim 9|col. 8']",LW84DYCUGREENX4,e93097e7c9133c3ed75325caf60fb23d,X,True,
1-20,2022-12-21,ETL_SYS,False,A1,False,2160,17524436,CTNF,Guirguis; Shenoda,2167,AOK,2025-01-13 14:32:11,2100,US 20180349458 A1,US,"['paragraph 9)|paragraphs 30, 61 and 82)|c. 112|fig. 1|claim 10|claims 3, 5-6, 14|paragraph 46)|paragraphs 29, 33|c. 103|claim 11|claims 3, 5, 14|paragraphs 30, 33, 52|claims 6 and 17|paragraphs 61-64)|claims 5 and 16|paragraphs 9, 31 and 45)|claims 1-20|paragraphs 30m|claims 1 and 12|claims 3 and 14|claims 8 and 19|claims 7 and 18|claims 4 and 15|claims 9 and 20|claims 2 and 13']",LBV9F0MWXBLUEX1,72fb043ffed415135b2f5c3409224cb1,Y,True,20180349458
1-20,2022-12-21,ETL_SYS,False,A1,False,2160,17524436,CTNF,Sonawane; Sachin,2167,AOK,2025-01-13 14:32:11,2100,US 20190392067 A1,US,"['paragraph 9)|paragraphs 30, 61 and 82)|c. 112|fig. 1|claim 10|claims 3, 5-6, 14|paragraph 46)|paragraphs 29, 33|c. 103|claim 11|claims 3, 5, 14|paragraphs 30, 33, 52|claims 6 and 17|paragraphs 61-64)|claims 5 and 16|paragraphs 9, 31 and 45)|claims 1-20|paragraphs 30m|claims 1 and 12|claims 3 and 14|claims 8 and 19|claims 7 and 18|claims 4 and 15|claims 9 and 20|claims 2 and 13']",LBV9F0MWXBLUEX1,9ac9e9f6df555decdad48483a77ba21f,Y,True,20190392067
1-20,2022-12-21,ETL_SYS,False,A1,False,2160,17524436,CTNF,SONAWANE; Sachin Vijaykumar,2167,AOK,2025-01-13 14:32:11,2100,US 20190102421 A1,US,"['paragraph 9)|paragraphs 30, 61 and 82)|c. 112|fig. 1|claim 10|claims 3, 5-6, 14|paragraph 46)|paragraphs 29, 33|c. 103|claim 11|claims 3, 5, 14|paragraphs 30, 33, 52|claims 6 and 17|paragraphs 61-64)|claims 5 and 16|paragraphs 9, 31 and 45)|claims 1-20|paragraphs 30m|claims 1 and 12|claims 3 and 14|claims 8 and 19|claims 7 and 18|claims 4 and 15|claims 9 and 20|claims 2 and 13']",LBV9F0MWXBLUEX1,01625c622ec7f6a10eef6fdc47dae945,Y,True,20190102421
"3,5-6,14,16-17",2022-12-21,ETL_SYS,False,,False,2160,17524436,CTNF,,2167,AOK,2025-01-13 14:32:11,2100,,,"['paragraph 9)|paragraphs 30, 61 and 82)|c. 112|fig. 1|claim 10|claims 3, 5-6, 14|paragraph 46)|paragraphs 29, 33|c. 103|claim 11|claims 3, 5, 14|paragraphs 30, 33, 52|claims 6 and 17|paragraphs 61-64)|claims 5 and 16|paragraphs 9, 31 and 45)|claims 1-20|paragraphs 30m|claims 1 and 12|claims 3 and 14|claims 8 and 19|claims 7 and 18|claims 4 and 15|claims 9 and 20|claims 2 and 13']",LBV9F0MWXBLUEX1,c94e37a2a9f640e2aaa3a9539dcb91b2,X,False,
"8-9,15",2024-09-05,ETL_SYS,False,A2,False,2160,18231171,CTNF,ANTHONY D,2162,AOK,2025-01-13 14:32:11,2100,WO-2022183138-A2,WO,"['paragraph [0027]|paragraphs [0027] and [0036]|p. 609|page 3|c. 112|section 102|line 13|lines 5-8|fig. 3|claim 19|claims 9, 10 and 17|paragraph [0031]|page 2|c. 103|line 29|lines 24-28|claim 17|claims 1, 12 and 17|c. 102|line 4|lines 21-28|claim 1|claims 1, 12, 17 and 18|c. 101|line 9|lines 19-21|claim 3|claims 1 and 17|lines 21-27|claim 2|claims 9 and 10|lines 12-18|claim 9|claims 1 and 12|lines 9 and 10|claim 8|claims 1-20|lines 1 and 2|claim 7|claims 8, 9 and 15|claim 6|claims 1-7, 10-14 and 16-20|claim 5|claim 4']",M0MRTAKDWFYBX98,75ee53335a584a099c4cf7c1ea1d233b,X,True,2022183138
"8-9,15",2024-09-05,ETL_SYS,False,,False,2160,18231171,CTNF,,2162,AOK,2025-01-13 14:32:11,2100,,,"['paragraph [0027]|paragraphs [0027] and [0036]|p. 609|page 3|c. 112|section 102|line 13|lines 5-8|fig. 3|claim 19|claims 9, 10 and 17|paragraph [0031]|page 2|c. 103|line 29|lines 24-28|claim 17|claims 1, 12 and 17|c. 102|line 4|lines 21-28|claim 1|claims 1, 12, 17 and 18|c. 101|line 9|lines 19-21|claim 3|claims 1 and 17|lines 21-27|claim 2|claims 9 and 10|lines 12-18|claim 9|claims 1 and 12|lines 9 and 10|claim 8|claims 1-20|lines 1 and 2|claim 7|claims 8, 9 and 15|claim 6|claims 1-7, 10-14 and 16-20|claim 5|claim 4']",M0MRTAKDWFYBX98,62a864465a7cf2035e1c5ef434182db6,X,True,
1,2024-09-05,ETL_SYS,False,A1,False,2160,18231171,CTNF,BARROS; RUBERTH ANDRE AMARAL,2162,AOK,2025-01-13 14:32:11,2100,US 20190005315 A1,US,"['paragraph [0027]|paragraphs [0027] and [0036]|p. 609|page 3|c. 112|section 102|line 13|lines 5-8|fig. 3|claim 19|claims 9, 10 and 17|paragraph [0031]|page 2|c. 103|line 29|lines 24-28|claim 17|claims 1, 12 and 17|c. 102|line 4|lines 21-28|claim 1|claims 1, 12, 17 and 18|c. 101|line 9|lines 19-21|claim 3|claims 1 and 17|lines 21-27|claim 2|claims 9 and 10|lines 12-18|claim 9|claims 1 and 12|lines 9 and 10|claim 8|claims 1-20|lines 1 and 2|claim 7|claims 8, 9 and 15|claim 6|claims 1-7, 10-14 and 16-20|claim 5|claim 4']",M0MRTAKDWFYBX98,27ff625771c8e978d324daaba0a94220,X,True,20190005315
1,2024-09-05,ETL_SYS,False,,False,2160,18231171,CTNF,,2162,AOK,2025-01-13 14:32:11,2100,,,"['paragraph [0027]|paragraphs [0027] and [0036]|p. 609|page 3|c. 112|section 102|line 13|lines 5-8|fig. 3|claim 19|claims 9, 10 and 17|paragraph [0031]|page 2|c. 103|line 29|lines 24-28|claim 17|claims 1, 12 and 17|c. 102|line 4|lines 21-28|claim 1|claims 1, 12, 17 and 18|c. 101|line 9|lines 19-21|claim 3|claims 1 and 17|lines 21-27|claim 2|claims 9 and 10|lines 12-18|claim 9|claims 1 and 12|lines 9 and 10|claim 8|claims 1-20|lines 1 and 2|claim 7|claims 8, 9 and 15|claim 6|claims 1-7, 10-14 and 16-20|claim 5|claim 4']",M0MRTAKDWFYBX98,53d0a8fd6e35cb2382afd12e4c0a7e25,X,True,
"4,16",2020-11-19,ETL_SYS,False,,False,2150,16146603,CTFR,,2152,AOK,2025-01-13 14:32:11,2100,,,"['c. 103|claim 3|claims 4 and 16|c. 102|claim 1|claims 13-15, 17 and 18|claim 6|claims 1-3, 5 and 8|claim 5|claims 1-18, 20, 21|claim 4|claims 1, 3, 7-13, 18|claim 21|claim 20|claim 2|claim 9|claim 8|claim 7']",KHM8XCJKLDFLYX5,f0d1dd993714b7206de2057752b4295a,X,False,
"1-3,5-15,17-21",2020-11-19,ETL_SYS,False,A1,False,2150,16146603,CTFR,Hart; Michael,2152,AOK,2025-01-13 14:32:11,2100,US 20160034468 A1,US,"['c. 103|claim 3|claims 4 and 16|c. 102|claim 1|claims 13-15, 17 and 18|claim 6|claims 1-3, 5 and 8|claim 5|claims 1-18, 20, 21|claim 4|claims 1, 3, 7-13, 18|claim 21|claim 20|claim 2|claim 9|claim 8|claim 7']",KHM8XCJKLDFLYX5,f008529dc531291e4ca8d190b80b06a5,Y,True,20160034468
"1-3,5-15,17-21",2020-11-19,ETL_SYS,False,A1,False,2150,16146603,CTFR,Xu; Ya,2152,AOK,2025-01-13 14:32:11,2100,US 20170316432 A1,US,"['c. 103|claim 3|claims 4 and 16|c. 102|claim 1|claims 13-15, 17 and 18|claim 6|claims 1-3, 5 and 8|claim 5|claims 1-18, 20, 21|claim 4|claims 1, 3, 7-13, 18|claim 21|claim 20|claim 2|claim 9|claim 8|claim 7']",KHM8XCJKLDFLYX5,66535e8dc6b2450e7f2496889c0b94df,Y,True,20170316432
1-13,2024-11-21,ETL_SYS,False,,False,2110,17758781,CTNF,,2116,AOK,2025-01-13 14:32:11,2100,,,"['page 19|c. 103|section 102|figure 16|fig. 5)|claim 10|claims 3|c. 112|fig. 5|claim 1|claims 2|c. 102|fig. 1|claim 9|claims 5-8|claim 3|claims 1, 4 and 10-13|claim 2|claims 1-2|claim 4|claims 1-13']",M3OWRUOZWFYGX57,bbc67d710debbd3c0dea0bb4f36cd431,X,False,
